id,nom,chemin,type,niveau,theme,notion,sequence_possible,statut,qualite,reutilisable,a_refondre,commentaire,source,audience,publishable,copie_dans_banques,evidence_category,hash,symlink
P01-P01-cours-conversions-bases,P01_cours_conversions_bases.md,03_progressions/supports/premiere/P01/P01_cours_conversions_bases.md,document,premiere,Représentation des entiers,"base dix, base deux, base seize, écriture positionnelle",P01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,92a0c544a86c3d51fd67b09b8a13525a780b1a84850a6176759574fc5952986c,non
P01-P01-evaluation-conversions-bases,P01_evaluation_conversions_bases.md,03_progressions/supports/premiere/P01/P01_evaluation_conversions_bases.md,document,premiere,Représentation des entiers,"base dix, base deux, base seize, écriture positionnelle",P01,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,d0a731b1865f785cdb01802d97dccc8b959fdbf9328323aa3b80364d742577df,non
P01-P01-remediation-conversions-bases,P01_remediation_conversions_bases.md,03_progressions/supports/premiere/P01/P01_remediation_conversions_bases.md,document,premiere,Représentation des entiers,"base dix, base deux, base seize, écriture positionnelle",P01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,eed862d786bbadca25d8dfe9b0182f2e0e9cf17165306bcab813c5b7871f4251,non
P01-P01-td-conversions-bases,P01_td_conversions_bases.md,03_progressions/supports/premiere/P01/P01_td_conversions_bases.md,document,premiere,Représentation des entiers,"base dix, base deux, base seize, écriture positionnelle",P01,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,cabe0d6cf50e462c30bb1542e2b6ea05d42b08ec0e72786b263bee87126aa690,non
P01-P01-tp-conversions-bases,P01_tp_conversions_bases.md,03_progressions/supports/premiere/P01/P01_tp_conversions_bases.md,document,premiere,Représentation des entiers,"base dix, base deux, base seize, écriture positionnelle",P01,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,5621dd32b928873f06982f2269a162039dac21e4fe9926506a5fdd9775469d81,non
P01-P01-trace-conversions-bases,P01_trace_conversions_bases.md,03_progressions/supports/premiere/P01/P01_trace_conversions_bases.md,document,premiere,Représentation des entiers,"base dix, base deux, base seize, écriture positionnelle",P01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,1be2b4683f322589194719aff459dfa96ac8511a1383aa041bb408b30a495478,non
P01-P01-version-amenagee-conversions-bases,P01_version_amenagee_conversions_bases.md,03_progressions/supports/premiere/P01/P01_version_amenagee_conversions_bases.md,document,premiere,Représentation des entiers,"base dix, base deux, base seize, écriture positionnelle",P01,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,d258e6db2adcd21e5d62e47c95c3de5250a0fb0166ad279fb325c22af67a0f6b,non
P01-P02-bareme-complement-booleens,P02_bareme_complement_booleens.md,03_progressions/supports/premiere/P02/P02_bareme_complement_booleens.md,document,premiere,Représentation machine,"entier signé, complément à deux, débordement, expression booléenne",P02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,019bc3a735b46832987929ac67246b37c7c47fe4971ecba8399c11eb7ad72ce5,non
P01-P02-bareme-tables-verite-booleennes,P02_bareme_tables_verite_booleennes.md,03_progressions/supports/premiere/P02/P02_bareme_tables_verite_booleennes.md,document,premiere,Représentation machine,"expression booléenne, table de vérité, opérateurs logiques",P02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,6d7a0c2d03441c38730a59a2a6dfa43f5dce72f40c2a820aa0e46f05166cee2a,non
P01-P02-corrige-complement-booleens,P02_corrige_complement_booleens.md,03_progressions/supports/premiere/P02/P02_corrige_complement_booleens.md,document,premiere,Représentation machine,"entier signé, complément à deux, débordement, expression booléenne",P02,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,d170c64d4017ba131f9a1720a03a9e2361c6c7ca3d0c304c1ba8e0f8dfdc3c27,non
P01-P02-corrige-tables-verite-booleennes,P02_corrige_tables_verite_booleennes.md,03_progressions/supports/premiere/P02/P02_corrige_tables_verite_booleennes.md,document,premiere,Représentation machine,"expression booléenne, table de vérité, opérateurs logiques",P02,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,b6c376617209e560c75424a55e9e7e1dda6686c914cd05ff6e7fb41b70951bde,non
P01-P02-cours-complement-booleens,P02_cours_complement_booleens.md,03_progressions/supports/premiere/P02/P02_cours_complement_booleens.md,document,premiere,Représentation machine,"entier signé, complément à deux, débordement, expression booléenne",P02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,51446f6080e99a36cd7ac84e2a6297d11ef66306f1d96698eddfe2f47be0c93b,non
P01-P02-cours-tables-verite-booleennes,P02_cours_tables_verite_booleennes.md,03_progressions/supports/premiere/P02/P02_cours_tables_verite_booleennes.md,document,premiere,Représentation machine,"expression booléenne, table de vérité, opérateurs logiques",P02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,5d36eb3a5d49f971dd54a46917baf29902488f4f932c18e5c837b7ae5a31730e,non
P01-P02-evaluation-complement-booleens,P02_evaluation_complement_booleens.md,03_progressions/supports/premiere/P02/P02_evaluation_complement_booleens.md,document,premiere,Représentation machine,"entier signé, complément à deux, débordement, expression booléenne",P02,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,60f8cf0504060e8af728a6c819cf56d52a2e5b435bb836cbea2dcc17852b531e,non
P01-P02-evaluation-tables-verite-booleennes,P02_evaluation_tables_verite_booleennes.md,03_progressions/supports/premiere/P02/P02_evaluation_tables_verite_booleennes.md,document,premiere,Représentation machine,"expression booléenne, table de vérité, opérateurs logiques",P02,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,de7c912d212f83e179b7df030522ec11ee374ca15b977f2c76d648f168c3be9c,non
P01-P02-remediation-complement-booleens,P02_remediation_complement_booleens.md,03_progressions/supports/premiere/P02/P02_remediation_complement_booleens.md,document,premiere,Représentation machine,"entier signé, complément à deux, débordement, expression booléenne",P02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,86876e6edad2d9063881e2f1fae2f1616eec29ab4c40af36608ecdbe1eb0e994,non
P01-P02-td-complement-booleens,P02_td_complement_booleens.md,03_progressions/supports/premiere/P02/P02_td_complement_booleens.md,document,premiere,Représentation machine,"entier signé, complément à deux, débordement, expression booléenne",P02,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,376300755dd1a975a56b2b48231a928e2867efcde43d5c4bd59b01dd9417f526,non
P01-P02-td-tables-verite-booleennes,P02_td_tables_verite_booleennes.md,03_progressions/supports/premiere/P02/P02_td_tables_verite_booleennes.md,document,premiere,Représentation machine,"expression booléenne, table de vérité, opérateurs logiques",P02,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,35bb86eabcdfbc9e115d69d98c1238029b8850f6cadad0cae080894d07279160,non
P01-P02-tp-complement-booleens,P02_tp_complement_booleens.md,03_progressions/supports/premiere/P02/P02_tp_complement_booleens.md,document,premiere,Représentation machine,"entier signé, complément à deux, débordement, expression booléenne",P02,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,2ca3a6f9dd43d7ebaaba45f02ddeef938e0b10d250b70333082b5e3c05d5dd22,non
P01-P02-tp-tables-verite-booleennes,P02_tp_tables_verite_booleennes.md,03_progressions/supports/premiere/P02/P02_tp_tables_verite_booleennes.md,document,premiere,Représentation machine,"expression booléenne, table de vérité, opérateurs logiques",P02,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,6337b867f258b3366bc5a3c6f9696623c7fd43a4b197d7f80c3d947995f128f9,non
P01-P02-trace-complement-booleens,P02_trace_complement_booleens.md,03_progressions/supports/premiere/P02/P02_trace_complement_booleens.md,document,premiere,Représentation machine,"entier signé, complément à deux, débordement, expression booléenne",P02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,342eeb70f7e66711784a34b9d3b2544c72619d45de732b15d095942a0483e87d,non
P01-P02-trace-tables-verite-booleennes,P02_trace_tables_verite_booleennes.md,03_progressions/supports/premiere/P02/P02_trace_tables_verite_booleennes.md,document,premiere,Représentation machine,"expression booléenne, table de vérité, opérateurs logiques",P02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,abc39fbdfdcbcc9a348e08da24cd58a2d790c6f4d4a2d84491f3a36b1272b81c,non
P01-P02-version-amenagee-complement-booleens,P02_version_amenagee_complement_booleens.md,03_progressions/supports/premiere/P02/P02_version_amenagee_complement_booleens.md,document,premiere,Représentation machine,"entier signé, complément à deux, débordement, expression booléenne",P02,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,dcc22245f2e87d94fe79f41ae832a217161f2d8f1e2ded95f2501b95d893c0bf,non
P01-P03-bareme-conversion-encodages-texte,P03_bareme_conversion_encodages_texte.md,03_progressions/supports/premiere/P03/P03_bareme_conversion_encodages_texte.md,document,premiere,Données textuelles et approximation,"encodage, UTF-8, Latin-1, ASCII, conversion",P03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,d650aecca424d5758e73eb7adea8bf76a98142129622d4a9e9f1bcbfd6626368,non
P01-P03-bareme-texte-reels,P03_bareme_texte_reels.md,03_progressions/supports/premiere/P03/P03_bareme_texte_reels.md,document,premiere,Données textuelles et approximation,"Unicode, UTF-8, octet, flottant",P03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,3c341afeffdc3d729b805a4fa0c7d94c40ec5ec0d85ec5a163af53d019b871ca,non
P01-P03-corrige-conversion-encodages-texte,P03_corrige_conversion_encodages_texte.md,03_progressions/supports/premiere/P03/P03_corrige_conversion_encodages_texte.md,document,premiere,Données textuelles et approximation,"encodage, UTF-8, Latin-1, ASCII, conversion",P03,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,65a2a52ab74389fae5a69e36a3db75aa21060bf9be6d3e18f88ad9cc88233e65,non
P01-P03-corrige-texte-reels,P03_corrige_texte_reels.md,03_progressions/supports/premiere/P03/P03_corrige_texte_reels.md,document,premiere,Données textuelles et approximation,"Unicode, UTF-8, octet, flottant",P03,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,41e2d58959b75392c889ced5b871a1a9f770bbc3167b61764e4b813e44b12d10,non
P01-P03-cours-conversion-encodages-texte,P03_cours_conversion_encodages_texte.md,03_progressions/supports/premiere/P03/P03_cours_conversion_encodages_texte.md,document,premiere,Données textuelles et approximation,"encodage, UTF-8, Latin-1, ASCII, conversion",P03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,bfe51378e2528ca20e1cde50419762435e0a3982bbbe61f1d0e3e5b77cb3a7bb,non
P01-P03-cours-texte-reels,P03_cours_texte_reels.md,03_progressions/supports/premiere/P03/P03_cours_texte_reels.md,document,premiere,Données textuelles et approximation,"Unicode, UTF-8, octet, flottant",P03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,8bdd56bc19ec54eccc37e2e5058440ce5a837fcf775fd494dad3c899c66843a2,non
P01-P03-evaluation-conversion-encodages-texte,P03_evaluation_conversion_encodages_texte.md,03_progressions/supports/premiere/P03/P03_evaluation_conversion_encodages_texte.md,document,premiere,Données textuelles et approximation,"encodage, UTF-8, Latin-1, ASCII, conversion",P03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,c02ac4496b1170a35d35b4cad0cf23b14216bd996dd631ad3bd3bfc0772768a7,non
P01-P03-evaluation-texte-reels,P03_evaluation_texte_reels.md,03_progressions/supports/premiere/P03/P03_evaluation_texte_reels.md,document,premiere,Données textuelles et approximation,"Unicode, UTF-8, octet, flottant",P03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,e434c94cd4d55dbf0d5e8504ca010d2a362a8083902ef08df7af7db78d7dacf1,non
P01-P03-remediation-texte-reels,P03_remediation_texte_reels.md,03_progressions/supports/premiere/P03/P03_remediation_texte_reels.md,document,premiere,Données textuelles et approximation,"Unicode, UTF-8, octet, flottant",P03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,d5f39cf8ba3f88e37531de665e41190f1b62a99dc673eeb7e3751c99276628e1,non
P01-P03-td-conversion-encodages-texte,P03_td_conversion_encodages_texte.md,03_progressions/supports/premiere/P03/P03_td_conversion_encodages_texte.md,document,premiere,Données textuelles et approximation,"encodage, UTF-8, Latin-1, ASCII, conversion",P03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,a49c413ceb1170ece26c75c359666c443f7cb3ed658a74ddca23a0cc486a44f1,non
P01-P03-td-texte-reels,P03_td_texte_reels.md,03_progressions/supports/premiere/P03/P03_td_texte_reels.md,document,premiere,Données textuelles et approximation,"Unicode, UTF-8, octet, flottant",P03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,dc517c9ee9d0ea31b431a37db245b6ff9dfd617693b872f81770d5d399e45428,non
P01-P03-tp-conversion-encodages-texte,P03_tp_conversion_encodages_texte.md,03_progressions/supports/premiere/P03/P03_tp_conversion_encodages_texte.md,document,premiere,Données textuelles et approximation,"encodage, UTF-8, Latin-1, ASCII, conversion",P03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,6b9b8cf19840f3cf20da30f489d39a8d270037399ad27c4ff2a5d9887d89d89c,non
P01-P03-tp-texte-reels,P03_tp_texte_reels.md,03_progressions/supports/premiere/P03/P03_tp_texte_reels.md,document,premiere,Données textuelles et approximation,"Unicode, UTF-8, octet, flottant",P03,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,ecaf38dd75555b2c1595f8e2db9d3f69e71140364efbb77636107ea2bc9bbc4e,non
P01-P03-trace-conversion-encodages-texte,P03_trace_conversion_encodages_texte.md,03_progressions/supports/premiere/P03/P03_trace_conversion_encodages_texte.md,document,premiere,Données textuelles et approximation,"encodage, UTF-8, Latin-1, ASCII, conversion",P03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,9d6712b49a18b884fab0eb4a0a1c7ec8b6c682d279d01062ff61f357d13734fe,non
P01-P03-trace-texte-reels,P03_trace_texte_reels.md,03_progressions/supports/premiere/P03/P03_trace_texte_reels.md,document,premiere,Données textuelles et approximation,"Unicode, UTF-8, octet, flottant",P03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,5064916dab7e3c75ee133c2988de94109e16f5048bac95a9385d72d61c661cc7,non
P01-P03-version-amenagee-texte-reels,P03_version_amenagee_texte_reels.md,03_progressions/supports/premiere/P03/P03_version_amenagee_texte_reels.md,document,premiere,Données textuelles et approximation,"Unicode, UTF-8, octet, flottant",P03,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,45f55b8f5ddcce97ffa3475c3fe7ef0388cb62f3b658ea71173d2467baace6b6,non
P01-P04-bareme-types-construits,P04_bareme_types_construits.md,03_progressions/supports/premiere/P04/P04_bareme_types_construits.md,document,premiere,"Tuples, listes, dictionnaires","tuple, liste, dictionnaire, mutabilité",P04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,4ee93d1cb47456572d06aefe7aba5bc722432748c567a529665f446a65951edd,non
P01-P04-bareme-types-construits-complement,P04_bareme_types_construits_complement.md,03_progressions/supports/premiere/P04/P04_bareme_types_construits_complement.md,document,premiere,"Tuples, listes, dictionnaires","p-uplet, compréhension, matrice, dictionnaire, itération",P04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,cbeeac7686e13e5a0f39cdc44101c7fd3780f5f038b6aaafb251e054c53a3d75,non
P01-P04-corrige-types-construits,P04_corrige_types_construits.md,03_progressions/supports/premiere/P04/P04_corrige_types_construits.md,document,premiere,"Tuples, listes, dictionnaires","tuple, liste, dictionnaire, mutabilité",P04,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,8fceca3c70fec3fc16b2f35efba63a3df8287c54d1850059eefe75bbb13d17c5,non
P01-P04-corrige-types-construits-complement,P04_corrige_types_construits_complement.md,03_progressions/supports/premiere/P04/P04_corrige_types_construits_complement.md,document,premiere,"Tuples, listes, dictionnaires","p-uplet, compréhension, matrice, dictionnaire, itération",P04,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,4c59284c7266bc557200efec96ad0f27f8ca7032a52419bc26777c454cee7aaf,non
P01-P04-cours-types-construits,P04_cours_types_construits.md,03_progressions/supports/premiere/P04/P04_cours_types_construits.md,document,premiere,"Tuples, listes, dictionnaires","tuple, liste, dictionnaire, mutabilité",P04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,fd15c9e284ab8dad2170920580571bea5a41f5481c13480fc77f8ea2dd89ae94,non
P01-P04-cours-types-construits-complement,P04_cours_types_construits_complement.md,03_progressions/supports/premiere/P04/P04_cours_types_construits_complement.md,document,premiere,"Tuples, listes, dictionnaires","p-uplet, compréhension, matrice, dictionnaire, itération",P04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,6d5a2b464b8b5bfad62295921b740dd579631b670fa1fcb7e082fd645cc5a976,non
P01-P04-evaluation-types-construits,P04_evaluation_types_construits.md,03_progressions/supports/premiere/P04/P04_evaluation_types_construits.md,document,premiere,"Tuples, listes, dictionnaires","tuple, liste, dictionnaire, mutabilité",P04,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,88f5b8280858675aa491ce314c78c865542c073269d6ca5818c0c8c92426fa9a,non
P01-P04-evaluation-types-construits-complement,P04_evaluation_types_construits_complement.md,03_progressions/supports/premiere/P04/P04_evaluation_types_construits_complement.md,document,premiere,"Tuples, listes, dictionnaires","p-uplet, compréhension, matrice, dictionnaire, itération",P04,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,0f21300bc880384174d82676a5bdcd4e317f8849c107d08619e861c1ba52e5b3,non
P01-P04-remediation-types-construits,P04_remediation_types_construits.md,03_progressions/supports/premiere/P04/P04_remediation_types_construits.md,document,premiere,"Tuples, listes, dictionnaires","tuple, liste, dictionnaire, mutabilité",P04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,791ec1f4dc5be6c1f2cf80f2f7ae88cf851f19bcdaa87c81ae12f3b9808e88f9,non
